time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-09-29T01:19:34.484Z,-4.6079,153.2229,34,5.6,mww,111,53,1.134,0.93,us,us6000lbk5,2023-10-21T03:12:38.907Z,"109 km ESE of Kokopo, Papua New Guinea",earthquake,7.47,1.793,0.063,24,reviewed,us,us
2023-09-29T00:14:35.949Z,-5.2457,152.7435,35,4.7,mb,48,114,16.049,0.54,us,us6000lbk0,2023-10-08T00:42:23.040Z,"112 km SSE of Kokopo, Papua New Guinea",earthquake,7.85,1.933,0.079,48,reviewed,us,us
2023-09-28T23:27:48.651Z,-19.315,-177.9564,595.604,4.9,mb,68,44,3.176,0.49,us,us6000lbjq,2023-10-08T00:49:48.040Z,"Fiji region",earthquake,11.86,7.334,0.06,87,reviewed,us,us
2023-09-28T21:12:00.370Z,-5.2707,152.7318,31.327,4.6,mb,33,120,1.213,0.61,us,us6000lck4,2023-10-08T04:47:19.040Z,"114 km SSE of Kokopo, Papua New Guinea",earthquake,9.55,5.945,0.119,21,reviewed,us,us
2023-09-28T19:46:18.256Z,13.253,-90.218,66.62,4.6,mb,112,177,0.773,1.03,us,us6000lbi6,2023-09-28T21:44:35.144Z,"near the coast of Guatemala",earthquake,7.46,7.2,0.039,196,reviewed,us,us
2023-09-28T19:45:16.693Z,-6.7701,147.7702,65.404,4.9,mb,47,157,2.687,0.82,us,us6000lck2,2023-10-12T21:37:11.040Z,"24 km SSW of Finschhafen, Papua New Guinea",earthquake,11.09,4.294,0.104,29,reviewed,us,us
2023-09-28T19:43:37.174Z,-5.9177,149.1913,92.416,5,mb,83,52,3.422,0.87,us,us6000lbi7,2023-10-12T21:28:48.040Z,"50 km NW of Kandrian, Papua New Guinea",earthquake,7.61,3.229,0.042,182,reviewed,us,us
2023-09-28T19:39:04.083Z,-5.3769,152.9143,10,4.5,mb,41,154,1.395,0.81,us,us6000lbi4,2023-10-12T19:39:14.040Z,"New Britain region, Papua New Guinea",earthquake,10.99,1.892,0.093,34,reviewed,us,us
2023-09-28T19:21:14.859Z,-5.2534,152.8231,27,5.7,mww,128,48,1.243,0.86,us,us6000lbhd,2023-10-12T19:27:33.073Z,"New Britain region, Papua New Guinea",earthquake,6.82,1.726,0.061,26,reviewed,us,us
2023-09-28T17:40:06.746Z,44.3307,148.666,28.908,5.8,mww,197,45,4.37,0.7,us,us6000lbgs,2023-10-12T18:54:33.398Z,"117 km SSE of Kuril’sk, Russia",earthquake,7.89,2.519,0.053,34,reviewed,us,us
2023-09-28T17:26:43.694Z,12.5402,126.0155,10,4.7,mb,84,99,5.453,0.92,us,us6000lbgp,2023-10-12T17:19:07.040Z,"68 km ENE of Alugan, Philippines",earthquake,9.74,1.82,0.051,116,reviewed,us,us
2023-09-28T17:06:24.480Z,9.0178,126.5086,26.783,4.9,mb,132,68,2.143,0.94,us,us6000lbgj,2023-10-11T21:25:34.040Z,"25 km ENE of Bacolod, Philippines",earthquake,7.29,4.047,0.04,200,reviewed,us,us
2023-09-28T14:40:25.892Z,-15.5866,167.741,125,6.1,mww,101,25,5.93,0.57,us,us6000lbdi,2023-10-21T23:23:39.266Z,"62 km E of Luganville, Vanuatu",earthquake,4.19,1.883,0.038,67,reviewed,us,us
2023-09-28T14:00:45.428Z,-6.3631,130.1749,171.316,4.8,mb,50,96,1.848,0.55,us,us6000lbd8,2023-10-21T22:58:20.040Z,"Banda Sea",earthquake,10.2,7.492,0.062,80,reviewed,us,us
2023-09-28T11:16:44.404Z,-6.594,129.6119,153.495,4.6,mb,48,95,2.078,0.72,us,us6000lbcv,2023-09-28T13:24:26.040Z,"Banda Sea",earthquake,9.16,6.455,0.077,50,reviewed,us,us
2023-09-28T09:05:40.098Z,-2.9004,126.5447,9.199,4.9,mb,48,60,3.72,1.3,us,us6000lbby,2023-09-28T09:49:55.040Z,"112 km SE of Sanana, Indonesia",earthquake,7.21,4.134,0.096,49,reviewed,us,us
2023-09-28T08:29:30.963Z,-5.5677,104.4931,8.725,4.5,mb,13,171,1.945,0.29,us,us6000lcjs,2023-10-20T11:07:19.040Z,"86 km W of Bandar Lampung, Indonesia",earthquake,7.8,4.975,0.204,10,reviewed,us,us
2023-09-28T05:53:12.444Z,11.6384,43.23,10.839,4.6,mb,49,85,0.173,0.76,us,us6000lbb5,2023-10-22T06:25:53.029Z,"10 km ENE of Djibouti, Djibouti",earthquake,4.36,5.258,0.091,37,reviewed,us,us
2023-09-28T03:56:00.797Z,1.9903,97.4814,50.637,4.6,mb,28,137,0.688,0.48,us,us6000lcjm,2023-10-16T16:11:19.040Z,"47 km SW of Singkil, Indonesia",earthquake,6.98,3.114,0.173,10,reviewed,us,us
2023-09-28T03:31:45.910Z,9.6651,125.6695,50.762,4.5,mb,48,119,2.58,0.61,us,us6000lcjl,2023-10-16T16:12:43.040Z,"7 km NNE of Bacuag, Philippines",earthquake,12.69,7.478,0.095,32,reviewed,us,us
2023-09-28T03:08:58.140Z,-23.8011,-176.4313,99.1,4.5,mb,26,124,2.854,0.84,us,us6000lcjk,2023-10-06T04:20:35.040Z,"south of the Fiji Islands",earthquake,6.86,9.294,0.121,20,reviewed,us,us
2023-09-28T01:43:33.077Z,-15.1407,-173.458,16.067,5,mb,150,49,2.938,0.7,us,us6000lbaf,2023-10-16T17:01:26.699Z,"97 km NNE of Hihifo, Tonga",earthquake,8.06,4.181,0.05,127,reviewed,us,us
2023-09-28T01:22:05.506Z,11.7134,43.1605,10.727,4.6,mb,49,63,0.238,0.74,us,us6000lbab,2023-10-16T17:27:22.313Z,"Djibouti region",earthquake,5.47,4.885,0.103,28,reviewed,us,us
2023-09-28T00:58:25.236Z,2.4131,66.3959,10,4.5,mb,19,198,35.888,0.56,us,us6000lcji,2023-10-04T04:59:32.040Z,"Carlsberg Ridge",earthquake,10.67,1.943,0.191,8,reviewed,us,us
2023-09-28T00:25:53.768Z,2.6844,66.403,10,4.5,mb,34,112,7.882,0.33,us,us6000lcjh,2023-10-04T21:49:20.040Z,"Carlsberg Ridge",earthquake,9.96,1.844,0.124,19,reviewed,us,us
2023-09-28T00:14:00.235Z,0.7436,-26.1368,10,4.9,mb,25,99,11.733,0.57,us,us6000lb98,2023-09-28T00:43:26.040Z,"central Mid-Atlantic Ridge",earthquake,12.49,1.897,0.105,28,reviewed,us,us
2023-09-28T00:08:01.049Z,2.6204,66.3947,10,4.6,mb,59,101,14.981,0.44,us,us6000lbb9,2023-10-23T04:20:22.040Z,"Carlsberg Ridge",earthquake,11.04,1.813,0.087,40,reviewed,us,us
2023-09-27T23:59:04.387Z,4.9975,-82.7707,10,4.5,mb,22,170,3.435,0.92,us,us6000lb8x,2023-10-04T23:16:00.040Z,"south of Panama",earthquake,8.23,1.936,0.204,7,reviewed,us,us
2023-09-27T22:32:59.631Z,-2.7226,128.7449,23.65,4.7,mb,61,51,2.13,0.62,us,us6000lb8b,2023-10-23T02:31:19.040Z,"68 km NNW of Masohi, Indonesia",earthquake,5.93,4.696,0.078,49,reviewed,us,us
2023-09-27T21:27:14.946Z,-61.3586,154.8163,10,4.5,mb,15,139,17.011,0.82,us,us6000lcg7,2023-10-23T00:42:04.040Z,"Balleny Islands region",earthquake,7.45,1.969,0.15,13,reviewed,us,us
2023-09-27T18:00:40.586Z,-18.9362,-178.0347,613.082,4.8,mb,60,48,3.467,0.56,us,us6000lb63,2023-09-27T18:17:34.040Z,"295 km ESE of Levuka, Fiji",earthquake,9.35,8.364,0.048,132,reviewed,us,us
2023-09-27T17:47:21.700Z,0.874,93.1233,10,5.4,mww,81,58,4.472,0.72,us,us6000lb60,2023-09-28T17:51:56.230Z,"off the west coast of northern Sumatra",earthquake,6.57,1.678,0.08,15,reviewed,us,us
2023-09-27T17:37:36.260Z,-53.4853,-134.9653,10,5.6,mww,25,79,31.771,1.14,us,us6000lb6a,2023-09-28T17:40:44.909Z,"Pacific-Antarctic Ridge",earthquake,12.66,1.635,0.086,13,reviewed,us,us
2023-09-27T16:15:20.238Z,-3.3385,128.858,17.573,5,mb,114,44,1.573,0.63,us,us6000lb4e,2023-10-18T04:31:01.040Z,"6 km W of Amahai, Indonesia",earthquake,6.24,4.056,0.06,89,reviewed,us,us
2023-09-27T16:04:03.804Z,14.9365,-94.0247,46.345,4.6,mb,144,183,1.701,1.04,us,us6000lb4c,2023-10-18T04:42:30.040Z,"off the coast of Chiapas, Mexico",earthquake,6.87,9.69,0.052,113,reviewed,us,us
2023-09-27T15:34:31.459Z,30.7648,141.9059,10,4.5,mb,55,144,2.942,0.67,us,us6000lb46,2023-10-18T04:52:27.040Z,"Izu Islands, Japan region",earthquake,7.21,1.889,0.094,33,reviewed,us,us
2023-09-27T09:51:04.943Z,56.4487,-168.2399,5.57,4.6,mww,199,45,0.741,0.5,us,us6000lb2a,2023-10-13T08:01:59.040Z,"82 km ESE of Saint George, Alaska",earthquake,4.75,3.954,0.071,19,reviewed,us,us
2023-09-27T08:38:43.023Z,-18.8247,169.2845,111.712,4.6,mb,21,159,4.143,0.45,us,us6000lb27,2023-09-27T11:15:28.040Z,"79 km N of Isangel, Vanuatu",earthquake,6.05,8.459,0.132,17,reviewed,us,us
2023-09-27T05:40:03.161Z,-4.4378,153.0896,10,4.5,mb,38,124,0.955,0.5,us,us6000lb1j,2023-09-27T06:37:43.040Z,"91 km E of Kokopo, Papua New Guinea",earthquake,7.66,1.889,0.094,34,reviewed,us,us
2023-09-27T05:32:35.365Z,-27.2829,-177.4822,10.722,4.7,mb,29,76,1.994,0.98,us,us6000lcfp,2023-10-04T12:23:30.040Z,"Kermadec Islands region",earthquake,9.03,4.186,0.138,16,reviewed,us,us
2023-09-27T02:54:43.953Z,31.414,141.7449,10.475,5,mb,77,119,2.357,0.54,us,us6000lb14,2023-10-18T01:47:33.040Z,"Izu Islands, Japan region",earthquake,5.49,4.077,0.037,234,reviewed,us,us
2023-09-27T02:14:27.838Z,54.9812,-160.3751,51.893,4.7,mww,165,56,0.374,0.73,us,us6000lb0w,2023-10-18T01:03:41.829Z,"40 km SSE of Sand Point, Alaska",earthquake,5.02,4.148,0.083,14,reviewed,us,us
2023-09-26T22:21:41.415Z,37.5443,141.4792,65.888,4.5,mwr,176,115,2.801,0.61,us,us6000lazm,2023-10-18T22:46:47.574Z,"near the east coast of Honshu, Japan",earthquake,6.88,5.298,0.075,17,reviewed,us,us
2023-09-26T22:18:10.696Z,-57.1791,-25.0025,22.844,4.5,mb,11,120,7.104,1.12,us,us6000lbpi,2023-10-18T22:53:48.040Z,"South Sandwich Islands region",earthquake,12.1,5.331,0.171,10,reviewed,us,us
2023-09-26T22:17:37.567Z,3.1467,126.9475,57.627,4.5,mb,31,120,2.396,0.67,us,us6000lbpg,2023-10-18T22:56:00.040Z,"196 km NW of Tobelo, Indonesia",earthquake,5.99,9.579,0.124,19,reviewed,us,us
2023-09-26T22:17:34.580Z,-27.3673,-71.5478,10,4.6,mb,43,146,1.061,0.82,us,us6000lazk,2023-10-09T23:58:27.040Z,"120 km W of Copiapó, Chile",earthquake,6.79,1.898,0.193,8,reviewed,us,us
2023-09-26T20:05:12.890Z,18.2522,146.8134,60.613,4.6,mb,42,100,3.157,0.71,us,us6000lays,2023-09-26T22:14:29.040Z,"Pagan region, Northern Mariana Islands",earthquake,11.34,7.753,0.093,36,reviewed,us,us
2023-09-26T19:56:12.792Z,-27.5561,-71.188,40.755,4.7,mb,53,146,0.767,0.62,us,us6000layl,2023-09-26T22:03:54.040Z,"87 km WSW of Copiapó, Chile",earthquake,3.53,6.978,0.09,40,reviewed,us,us
2023-09-26T19:25:01.861Z,1.1721,-79.1001,41.186,4.5,mb,46,145,1.266,0.68,us,us6000layf,2023-09-26T21:47:00.040Z,"15 km WSW of Valdez, Ecuador",earthquake,5.97,6.542,0.104,30,reviewed,us,us
2023-09-26T17:40:52.282Z,17.3899,-94.6372,142.198,4.8,mb,102,113,2.636,1.31,us,us6000laxz,2023-09-27T02:00:22.783Z,"14 km SE of Vicente Guerrero, Mexico",earthquake,7.14,8.326,0.037,236,reviewed,us,us
2023-09-26T15:54:13.153Z,51.501,16.0038,5,4.5,mb,61,43,1.17,1.04,us,us7000ky7u,2023-10-09T20:18:42.040Z,"4 km W of Polkowice, Poland",earthquake,3.63,1.863,0.104,27,reviewed,us,us
2023-09-26T14:05:30.891Z,-23.4315,-179.8079,530.455,5.2,mww,113,30,4.821,1.15,us,us7000ky76,2023-10-09T17:49:45.040Z,"south of the Fiji Islands",earthquake,5.23,4.99,0.098,10,reviewed,us,us
2023-09-26T09:11:14.135Z,-20.2433,-69.0408,94.613,4.7,mwr,91,52,0.59,0.66,us,us7000ky68,2023-09-26T20:05:32.159Z,"65 km E of La Tirana, Chile",earthquake,4.75,5.09,,,reviewed,us,guc
2023-09-26T08:04:07.548Z,13.1834,145.0452,45.79,4.8,mb,58,61,0.439,0.59,us,us7000ky57,2023-09-27T06:07:35.561Z,"Guam region",earthquake,7.34,6.265,0.085,43,reviewed,us,us
2023-09-26T07:36:47.801Z,9.7851,126.1824,74.375,4.5,mb,37,117,2.763,0.75,us,us7000ky56,2023-09-26T07:55:55.040Z,"8 km ENE of Union, Philippines",earthquake,10.16,7.174,0.091,35,reviewed,us,us
2023-09-26T06:53:25.822Z,34.9414,73.8424,10,4.5,mb,60,65,1.372,0.62,us,us7000ky4x,2023-10-02T05:27:24.040Z,"Pakistan",earthquake,6.9,1.83,0.089,37,reviewed,us,us
2023-09-26T06:50:30.368Z,-10.3341,161.5134,87.597,4.6,mb,37,105,1.781,0.51,us,us7000ky4w,2023-10-02T07:30:06.040Z,"Solomon Islands",earthquake,7.81,6.783,0.105,27,reviewed,us,us
2023-09-26T06:21:38.974Z,15.0877,-104.3164,10,5.4,mww,122,171,3.316,0.83,us,us7000ky4p,2023-10-07T06:11:38.769Z,"off the coast of Michoacan, Mexico",earthquake,8.77,1.909,0.075,17,reviewed,us,us
2023-09-26T01:39:43.475Z,4.7215,127.4973,94,5.9,mww,138,36,3.014,0.77,us,us7000ky3a,2023-10-17T04:10:57.176Z,"232 km SE of Pondaguitan, Philippines",earthquake,7.08,1.598,0.04,60,reviewed,us,us
2023-09-26T01:34:53.075Z,-10.171,160.5535,10,4.5,mb,26,158,0.941,0.57,us,us6000lbp0,2023-10-17T03:47:32.040Z,"105 km SE of Honiara, Solomon Islands",earthquake,6.72,1.859,0.124,19,reviewed,us,us
2023-09-25T23:39:21.693Z,38.3269,141.2176,75.788,4.5,mwr,200,133,2.462,0.65,us,us7000ky2u,2023-10-20T21:08:47.040Z,"9 km SSE of Higashimatsushima, Japan",earthquake,5.33,5.768,0.071,19,reviewed,us,us
2023-09-25T22:43:42.575Z,-60.2375,-27.8481,10.358,4.6,mb,31,98,7.582,0.75,us,us6000lbq5,2023-10-20T20:22:55.040Z,"South Sandwich Islands region",earthquake,7.42,4.594,0.103,28,reviewed,us,us
2023-09-25T16:47:25.385Z,38.5081,-27.2421,10,4.5,mb,23,106,1.545,0.58,us,us6000lbq0,2023-10-05T19:44:51.040Z,"Azores Islands, Portugal",earthquake,6.22,1.9,0.18,9,reviewed,us,us
2023-09-25T16:36:47.841Z,-60.1657,-27.4716,82.09,4.6,mb,19,94,7.657,0.63,us,us6000lbpz,2023-10-05T19:26:18.040Z,"South Sandwich Islands region",earthquake,14.75,7.085,0.137,16,reviewed,us,us
2023-09-25T15:48:49.189Z,-6.928,130.0115,90.45,4.7,mb,60,49,2.393,0.77,us,us7000ky06,2023-10-05T18:48:37.040Z,"Banda Sea",earthquake,8.69,5.642,0.087,40,reviewed,us,us
2023-09-25T12:11:59.531Z,-6.7268,129.7261,171.147,4.5,mb,45,97,2.197,0.58,us,us7000kxz2,2023-10-07T05:47:35.040Z,"Banda Sea",earthquake,5.38,7.495,0.093,34,reviewed,us,us
2023-09-25T06:57:45.899Z,13.8217,-91.8928,35,4.6,mb,129,166,2.054,0.9,us,us7000kxy5,2023-09-25T14:12:41.040Z,"52 km S of Champerico, Guatemala",earthquake,9.99,1.954,0.033,280,reviewed,us,us
2023-09-25T05:21:56.357Z,-24.4708,-176.9815,99.562,4.7,mb,47,85,3.672,0.46,us,us7000kxxs,2023-09-25T06:26:23.040Z,"south of the Fiji Islands",earthquake,9.04,6.813,0.085,42,reviewed,us,us
2023-09-25T05:11:20.690Z,-7.1465,129.1081,176.9,4.8,mb,64,83,2.725,0.48,us,us7000kxxn,2023-09-25T05:45:28.040Z,"Kepulauan Babar, Indonesia",earthquake,11.04,7.194,0.067,68,reviewed,us,us
2023-09-25T04:12:20.495Z,-55.9397,-28.4181,156.072,4.9,mb,64,66,4.921,0.48,us,us7000kxxd,2023-10-16T04:29:17.920Z,"South Sandwich Islands region",earthquake,10.51,5.3,0.065,74,reviewed,us,us
2023-09-25T01:28:54.310Z,-1.0916,10.2439,10,4.6,mb,60,44,16.929,0.69,us,us7000kxwr,2023-10-09T05:12:49.040Z,"Gabon",earthquake,12.35,1.865,0.076,52,reviewed,us,us
2023-09-24T23:50:39.958Z,-14.4615,173.5713,609.92,4.7,mb,136,33,5.404,0.47,us,us7000kxw5,2023-10-20T17:24:26.040Z,"Fiji region",earthquake,7.78,6.711,0.052,114,reviewed,us,us
2023-09-24T21:36:36.153Z,25.5074,142.2454,35,4.5,mb,14,128,21.412,0.77,us,us6000lbg4,2023-10-20T15:23:00.040Z,"Volcano Islands, Japan region",earthquake,10.78,1.878,0.191,8,reviewed,us,us
2023-09-24T21:24:57.422Z,-20.4581,-174.2816,35,4.6,mb,44,133,0.633,0.96,us,us7000kxvp,2023-10-19T05:03:41.040Z,"71 km S of Pangai, Tonga",earthquake,5.52,1.347,0.102,29,reviewed,us,us
2023-09-24T21:01:37.689Z,6.94,94.621,10,4.6,mb,70,103,5.954,0.63,us,us7000kxvg,2023-10-19T04:47:37.040Z,"139 km NNW of Sabang, Indonesia",earthquake,8.88,1.82,0.074,55,reviewed,us,us
2023-09-24T17:58:31.054Z,-20.0432,-177.4681,527.293,4.5,mb,45,61,2.399,0.78,us,us6000lbfu,2023-10-01T16:00:03.040Z,"Fiji region",earthquake,14.12,8.315,0.096,32,reviewed,us,us
2023-09-24T16:34:30.769Z,7.0454,94.7122,10,4.8,mb,42,58,6.155,0.75,us,us7000kxu9,2023-10-21T22:44:02.040Z,"144 km NNW of Sabang, Indonesia",earthquake,10.37,1.875,0.105,30,reviewed,us,us
2023-09-24T15:01:37.448Z,52.6283,-171.7732,108.872,5,mb,93,72,1.093,0.68,us,us7000kxtv,2023-10-22T15:11:41.500Z,"172 km ENE of Atka, Alaska",earthquake,6.34,5.323,0.023,615,reviewed,us,us
2023-09-24T14:21:55.089Z,-2.3738,29.5431,10,4.5,mb,22,89,2.127,0.94,us,us7000kxts,2023-10-21T21:56:58.753Z,"11 km N of Nzega, Rwanda",earthquake,5.53,1.897,0.135,16,reviewed,us,us
2023-09-24T09:36:07.348Z,-4.4087,153.487,108.148,4.6,mb,66,118,1.337,0.5,us,us7000kxt2,2023-10-07T05:36:50.040Z,"135 km E of Kokopo, Papua New Guinea",earthquake,8.47,6.167,0.054,102,reviewed,us,us
2023-09-24T02:28:51.260Z,31.0733,141.9367,10,4.5,mb,72,72,2.719,0.9,us,us7000kxrb,2023-10-21T02:30:09.040Z,"Izu Islands, Japan region",earthquake,10,1.847,0.062,79,reviewed,us,us
2023-09-24T02:07:25.835Z,31.0152,141.8531,10,4.5,mb,48,136,2.717,0.62,us,us7000kxr5,2023-10-21T02:18:11.040Z,"Izu Islands, Japan region",earthquake,11.01,1.885,0.106,27,reviewed,us,us
2023-09-24T01:27:34.795Z,1.9095,96.9269,33.273,5.2,mb,87,40,2.142,0.67,us,us7000kxr1,2023-10-21T02:06:18.040Z,"87 km SE of Sinabang, Indonesia",earthquake,8.8,4.108,0.052,123,reviewed,us,us
2023-09-23T22:21:31.291Z,12.3667,123.7145,10,4.5,mb,39,75,15.018,0.54,us,us6000lbe4,2023-10-02T03:28:35.040Z,"6 km WSW of Batuan, Philippines",earthquake,7.8,1.829,0.102,28,reviewed,us,us
